Month of Sourcing,Sourcing Cost
Oct-20,65.2
Oct-20,65.04
Oct-20,65.27
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.66
Jan-21,40.66
Jan-21,35.67
Jan-21,35.02
Jan-21,42.8
Jan-21,42.8
Jan-21,35.02
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,51.36
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,78.47
Jan-21,42.8
Jan-21,42.8
Jan-21,53.5
Jan-21,51.36
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,35.02
Jan-21,42.8
Jan-21,42.8
Jan-21,28.53
Jan-21,42.8
Jan-21,42.8
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,35.25
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,35.02
Jan-21,78.47
Jan-21,35.02
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,51.36
Jan-21,51.36
Jan-21,53.5
Jan-21,42.8
Jan-21,42.8
Jan-21,35.67
Jan-21,42.8
Jan-21,42.8
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,78.47
Jan-21,78.47
Jan-21,42.8
Jan-21,51.36
Jan-21,35.25
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,42.8
Jan-21,51.36
Jan-21,42.8
Jan-21,21.4
Jan-21,42.8
Jan-21,42.8
Jan-21,35.25
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,51.36
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,35.25
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,53.5
Jan-21,51.36
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.66
Jan-21,35.25
Jan-21,42.8
Jan-21,35.25
Jan-21,42.8
Jan-21,78.47
Jan-21,51.36
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,35.25
Jan-21,42.8
Jan-21,35.25
Jan-21,38.04
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,51.36
Jan-21,40.66
Jan-21,40.42
Jan-21,14.27
Jan-21,78.47
Jan-21,42.8
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,78.47
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,35.02
Jan-21,40.42
Jan-21,42.8
Jan-21,51.36
Jan-21,42.8
Jan-21,35.02
Jan-21,42.8
Jan-21,21.4
Jan-21,35.25
Jan-21,35.25
Jan-21,42.8
Jan-21,78.47
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,78.47
Jan-21,40.66
Jan-21,42.8
Jan-21,40.66
Jan-21,35.67
Jan-21,40.42
Jan-21,53.5
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.66
Jan-21,51.36
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,35.25
Jan-21,42.8
Jan-21,35.02
Jan-21,40.42
Jan-21,14.27
Jan-21,42.8
Jan-21,51.36
Jan-21,35.67
Jan-21,42.8
Jan-21,42.8
Jan-21,35.25
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,35.25
Jan-21,35.25
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,51.36
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,28.53
Jan-21,35.02
Jan-21,42.8
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,35.25
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,35.25
Jan-21,42.8
Jan-21,14.27
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,42.8
Jan-21,28.53
Jan-21,40.66
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,40.42
Jan-21,40.42
Jan-21,42.8
Jan-21,35.67
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,78.47
Jan-21,35.02
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,51.36
Jan-21,42.8
Jan-21,40.66
Jan-21,42.8
Jan-21,78.47
Jan-21,35.67
Jan-21,42.8
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,40.42
Jan-21,42.8
Jan-21,42.8
Jan-21,35.02
Jan-21,42.8
Jan-21,78.47
Jan-21,40.66
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,42.8
Jan-21,35.25
Jan-21,67.25
Jan-21,66.82
Jan-21,66.75
Jan-21,49.84
Jan-21,66.66
Jan-21,66.45
Jan-21,66.75
Jan-21,66.6
Jan-21,63.79
Jan-21,66.75
Jan-21,66.66
Jan-21,66.66
Jan-21,67.25
Jan-21,66.75
Jan-21,66.88
Jan-21,67.25
Jan-21,66.65
Jan-21,66.66
Jan-21,66.66
Jan-21,66.75
Jan-21,66.75
Jan-21,66.82
Jan-21,67.25
Jan-21,63.79
Jan-21,67.25
Jan-21,66.66
Jan-21,33.41
Jan-21,66.82
Jan-21,66.82
Jan-21,66.47
Jan-21,66.88
Jan-21,66.65
Jan-21,66.66
Jan-21,29.66
Jan-21,66.75
Jan-21,66.76
Jan-21,66.66
Jan-21,66.75
Jan-21,66.68
Jan-21,66.6
Jan-21,66.82
Jan-21,67.04
Jan-21,67.25
Jan-21,67.04
Jan-21,66.6
Jan-21,66.6
Jan-21,67.25
Jan-21,66.69
Jan-21,55.55
Jan-21,66.66
Jan-21,66.66
Jan-21,66.45
Jan-21,66.8
Jan-21,65.83
Jan-21,63.79
Jan-21,66.75
Jan-21,66.6
Jan-21,66.66
Jan-21,66.88
Jan-21,67.04
Jan-21,66.75
Jan-21,66.45
Jan-21,64.72
Jan-21,66.66
Jan-21,66.48
Jan-21,67.25
Jan-21,67.04
Jan-21,64.72
Jan-21,67.04
Jan-21,66.78
Jan-21,33.41
Jan-21,59.69
Jan-21,67.04
Jan-21,63.79
Jan-21,63.79
Jan-21,66.75
Jan-21,65.85
Jan-21,66.75
Jan-21,67.04
Jan-21,66.66
Jan-21,67.25
Jan-21,66.82
Jan-21,65.85
Jan-21,66.75
Jan-21,66.43
Jan-21,66.64
Jan-21,66.66
Jan-21,66.75
Jan-21,44.38
Jan-21,66.75
Jan-21,66.66
Jan-21,66.6
Jan-21,66.6
Jan-21,66.48
Jan-21,66.75
Jan-21,67.25
Jan-21,67.04
Jan-21,67.25
Jan-21,67.25
Jan-21,66.66
Jan-21,66.66
Jan-21,66.47
