Month of Sourcing,Sourcing Cost
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Jul-20,5.55
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Apr-21,10.5
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,19.04
Feb-21,19.04
Feb-21,102.4
Feb-21,19.04
Feb-21,19.04
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,19.04
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,19.04
Feb-21,19.04
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,19.04
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,19.04
Feb-21,102.4
Feb-21,102.4
Feb-21,19.04
Feb-21,19.04
Feb-21,102.4
Feb-21,102.4
Feb-21,19.04
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Feb-21,102.4
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,30.88
Sep-20,21.46
Sep-20,21.46
Sep-20,21.46
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,19.04
Mar-21,42.36
Mar-21,19.04
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Mar-21,42.36
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,15.9
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,15.9
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Aug-20,3.29
Oct-20,50.16
Oct-20,50.16
Oct-20,50.16
Oct-20,50.16
Oct-20,94.76
Oct-20,106.45
Oct-20,94.76
Oct-20,50.16
Oct-20,50.16
Oct-20,94.76
Oct-20,50.16
Oct-20,94.76
Oct-20,50.16
Oct-20,106.45
Oct-20,50.16
Oct-20,106.45
Oct-20,50.16
Oct-20,50.16
Oct-20,106.45
Oct-20,94.76
Oct-20,94.76
Oct-20,106.45
Oct-20,94.76
Oct-20,50.16
Oct-20,106.45
Oct-20,94.76
Oct-20,94.76
Oct-20,106.45
Oct-20,106.45
Oct-20,50.16
Oct-20,106.45
Oct-20,50.16
Oct-20,50.16
Oct-20,106.45
Oct-20,50.16
Oct-20,106.45
Oct-20,50.16
Oct-20,106.45
Oct-20,106.45
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
Jan-21,4.81
