Month of Sourcing,Sourcing Cost
Aug-20,53.51
Aug-20,48.25
Aug-20,48.25
Aug-20,44.47
Aug-20,50.67
Aug-20,52.34
Aug-20,53.51
Aug-20,49.23
Aug-20,44.47
Aug-20,54.86
Aug-20,48.25
Aug-20,36.06
Aug-20,48.25
Aug-20,48.64
Aug-20,54.56
Aug-20,52.34
Aug-20,54.86
Aug-20,53.51
Aug-20,50.92
Aug-20,50.92
Aug-20,36.06
Aug-20,54.56
Aug-20,44.8
Aug-20,36.06
Aug-20,48.25
Aug-20,44.47
Aug-20,44.47
Aug-20,50.92
Aug-20,44.47
Aug-20,54.86
Aug-20,50.67
Aug-20,52.34
Aug-20,52.34
Aug-20,52.34
Aug-20,62.45
Aug-20,48.25
Aug-20,54.86
Aug-20,62.45
Aug-20,48.25
Aug-20,52.34
Aug-20,44.47
Aug-20,36.06
Aug-20,44.8
Aug-20,53.67
Aug-20,52.34
Aug-20,50.67
Aug-20,54.86
Aug-20,44.8
Aug-20,36.06
Aug-20,36.06
Aug-20,48.25
Aug-20,48.64
Aug-20,36.06
Aug-20,48.25
Aug-20,44.47
Aug-20,36.06
Aug-20,48.25
Aug-20,44.47
Aug-20,48.64
Aug-20,49.23
Aug-20,54.86
Aug-20,62.45
Aug-20,48.64
Aug-20,44.47
Aug-20,48.25
Aug-20,54.86
Aug-20,36.06
Aug-20,49.23
Aug-20,44.47
Aug-20,49.23
Aug-20,44.8
Aug-20,36.06
Aug-20,53.67
Aug-20,44.8
Aug-20,53.51
Aug-20,48.64
Aug-20,48.25
Aug-20,50.92
Aug-20,49.23
Aug-20,48.25
Aug-20,36.06
Aug-20,54.56
Aug-20,36.06
Aug-20,36.06
Aug-20,49.05
Aug-20,50.92
Aug-20,49.23
Aug-20,50.92
Aug-20,48.64
Aug-20,48.25
Aug-20,50.92
Aug-20,50.92
Aug-20,48.25
Aug-20,44.8
Aug-20,53.51
Aug-20,48.25
Aug-20,49.23
Aug-20,54.56
Aug-20,48.25
Aug-20,49.23
Aug-20,48.25
Aug-20,49.23
Aug-20,50.92
Aug-20,50.67
Aug-20,44.47
Aug-20,44.8
Aug-20,54.56
Aug-20,49.05
Aug-20,50.92
Aug-20,36.06
Aug-20,50.92
Aug-20,52.34
Aug-20,44.47
Aug-20,48.64
Aug-20,44.47
Aug-20,48.25
Aug-20,36.06
Aug-20,36.06
Aug-20,48.25
Aug-20,54.86
Aug-20,53.51
Aug-20,48.75
Aug-20,49.23
Aug-20,44.47
Aug-20,50.67
Aug-20,44.8
Aug-20,62.45
Aug-20,50.92
Aug-20,62.45
Aug-20,50.92
Aug-20,50.92
Aug-20,36.06
Aug-20,53.51
Aug-20,36.06
Aug-20,50.67
Aug-20,44.47
Aug-20,52.34
Aug-20,44.8
Aug-20,62.45
Aug-20,50.92
Aug-20,48.25
Aug-20,48.25
Aug-20,48.64
Aug-20,36.06
Aug-20,62.45
Aug-20,50.67
Aug-20,52.34
Aug-20,44.47
Aug-20,49.23
Aug-20,54.86
Aug-20,50.67
Aug-20,36.06
Aug-20,36.06
Aug-20,44.47
Aug-20,48.25
Aug-20,44.47
Aug-20,53.67
Aug-20,48.25
Aug-20,49.23
Aug-20,49.23
Aug-20,44.47
Aug-20,48.25
Aug-20,36.06
Aug-20,48.64
Aug-20,44.47
Aug-20,44.47
Aug-20,36.06
Aug-20,48.25
Aug-20,64.0
Aug-20,44.47
Aug-20,48.25
Aug-20,36.06
Aug-20,54.86
Aug-20,48.25
Aug-20,44.8
Aug-20,44.47
Aug-20,64.0
Aug-20,36.06
Aug-20,36.06
Aug-20,44.47
Aug-20,49.23
Aug-20,48.25
Aug-20,48.25
Aug-20,44.8
Aug-20,54.86
Aug-20,48.25
Aug-20,49.23
Aug-20,44.8
Aug-20,48.25
Aug-20,44.47
Aug-20,54.86
Aug-20,44.8
Aug-20,48.25
Aug-20,52.34
Aug-20,44.47
Aug-20,49.23
Aug-20,54.86
Aug-20,44.47
Aug-20,48.25
Aug-20,50.67
Aug-20,62.45
Aug-20,44.47
Aug-20,49.23
Aug-20,48.25
Aug-20,49.23
Aug-20,49.23
Aug-20,48.25
Aug-20,36.06
Aug-20,36.06
Aug-20,53.51
Aug-20,48.25
Aug-20,48.64
Aug-20,36.06
Aug-20,52.34
Aug-20,48.64
Aug-20,44.8
Aug-20,36.06
Aug-20,48.25
Aug-20,44.47
Aug-20,44.47
Aug-20,49.23
Aug-20,53.51
Aug-20,53.51
Aug-20,53.51
Aug-20,49.23
Aug-20,53.51
Aug-20,36.06
Aug-20,36.06
Aug-20,49.23
Aug-20,44.47
Aug-20,53.51
Aug-20,48.25
Aug-20,44.47
Aug-20,62.45
Aug-20,36.06
Aug-20,36.06
Aug-20,50.92
Aug-20,62.45
Aug-20,53.67
Aug-20,36.06
Aug-20,48.75
Aug-20,48.25
Aug-20,48.25
Aug-20,36.06
Aug-20,48.25
Aug-20,54.56
Aug-20,53.51
Aug-20,54.86
Aug-20,44.47
Aug-20,54.56
Aug-20,52.34
Aug-20,62.45
Aug-20,52.34
Aug-20,53.51
Aug-20,48.25
Aug-20,50.92
Aug-20,52.34
Aug-20,44.8
Aug-20,52.34
Aug-20,52.34
Aug-20,49.23
Aug-20,53.51
Aug-20,49.23
Aug-20,48.25
Aug-20,36.06
Aug-20,48.64
Aug-20,50.67
Aug-20,49.23
Aug-20,44.47
Aug-20,48.25
Aug-20,48.25
Aug-20,53.51
Aug-20,36.06
Aug-20,53.67
Aug-20,49.23
Aug-20,49.23
Aug-20,48.25
Aug-20,54.86
Aug-20,44.8
Aug-20,36.06
Aug-20,62.45
Aug-20,49.23
Aug-20,49.23
Aug-20,49.23
Aug-20,44.8
Aug-20,62.45
Aug-20,62.45
Aug-20,50.92
Aug-20,36.06
Aug-20,36.06
Aug-20,36.06
Aug-20,44.47
Aug-20,50.92
Aug-20,52.34
Aug-20,54.56
Aug-20,44.47
Aug-20,36.06
Aug-20,48.25
Aug-20,53.51
Aug-20,36.06
Aug-20,44.8
Aug-20,36.06
Aug-20,49.23
Aug-20,44.47
Aug-20,49.23
Aug-20,50.92
Aug-20,50.67
Aug-20,44.47
Aug-20,36.06
Aug-20,50.67
Aug-20,48.25
Aug-20,62.45
Aug-20,49.23
Aug-20,53.51
Aug-20,44.47
Aug-20,50.92
Aug-20,52.34
Aug-20,48.64
Aug-20,44.47
Aug-20,50.92
Aug-20,48.25
Aug-20,50.67
Aug-20,44.8
Aug-20,36.06
Aug-20,48.25
Aug-20,49.23
Aug-20,36.06
Aug-20,53.51
Aug-20,48.64
Aug-20,36.06
Aug-20,62.45
Aug-20,54.86
Aug-20,49.23
Aug-20,54.86
Aug-20,49.23
Aug-20,44.47
Aug-20,44.47
Aug-20,49.23
Aug-20,48.75
Aug-20,44.47
Aug-20,53.51
Aug-20,54.56
Aug-20,44.47
Aug-20,36.06
Aug-20,50.92
Aug-20,48.64
Aug-20,49.23
Aug-20,53.51
Aug-20,53.51
Aug-20,48.25
May-21,72.0
May-21,63.95
May-21,20.69
May-21,7.78
May-21,7.78
May-21,72.0
May-21,50.11
May-21,72.0
May-21,51.66
May-21,72.0
May-21,72.0
May-21,72.0
May-21,54.56
May-21,7.78
May-21,7.78
May-21,51.66
May-21,63.05
May-21,63.95
May-21,50.19
May-21,50.11
May-21,72.0
May-21,51.66
May-21,66.5
May-21,72.0
May-21,63.95
May-21,20.69
May-21,7.78
May-21,20.69
May-21,72.0
May-21,29.25
May-21,30.67
May-21,54.56
May-21,50.19
May-21,72.0
May-21,63.95
May-21,72.0
May-21,50.11
May-21,72.0
May-21,20.57
May-21,72.0
May-21,51.35
May-21,66.5
May-21,7.78
May-21,30.67
May-21,50.11
May-21,30.67
May-21,50.19
May-21,7.78
May-21,72.0
May-21,50.11
May-21,50.11
May-21,63.95
May-21,72.0
May-21,63.05
May-21,50.19
May-21,50.19
May-21,7.78
May-21,54.56
May-21,7.78
May-21,72.0
May-21,72.0
May-21,30.67
May-21,63.95
May-21,72.0
May-21,7.78
May-21,30.67
May-21,63.05
May-21,72.0
May-21,72.0
May-21,7.78
May-21,54.56
May-21,66.5
May-21,72.0
May-21,63.05
May-21,7.78
May-21,66.5
May-21,51.35
May-21,63.95
May-21,30.67
May-21,63.05
May-21,63.95
May-21,72.0
May-21,30.67
May-21,72.0
May-21,50.11
May-21,7.78
May-21,51.66
May-21,72.0
May-21,66.5
May-21,63.05
May-21,42.55
May-21,50.11
May-21,30.67
May-21,72.0
May-21,29.25
May-21,54.56
May-21,54.56
May-21,7.78
May-21,72.0
May-21,72.0
May-21,20.69
May-21,63.05
May-21,63.05
May-21,63.05
May-21,72.0
May-21,63.95
May-21,20.69
May-21,66.5
May-21,72.0
May-21,72.0
May-21,50.11
May-21,50.11
May-21,42.55
May-21,72.0
May-21,51.66
May-21,50.19
May-21,51.66
May-21,7.78
May-21,20.69
May-21,51.66
May-21,72.0
May-21,7.78
May-21,42.55
May-21,20.69
May-21,20.69
May-21,29.25
May-21,66.5
May-21,72.0
May-21,72.0
May-21,51.66
May-21,20.69
May-21,7.78
May-21,50.19
May-21,72.0
May-21,51.66
May-21,7.78
May-21,72.0
May-21,50.11
May-21,72.0
May-21,51.66
May-21,50.11
May-21,54.56
May-21,66.5
May-21,72.0
May-21,20.69
May-21,50.19
May-21,7.78
May-21,72.0
May-21,29.25
May-21,72.0
May-21,72.0
May-21,54.56
May-21,72.0
May-21,72.0
May-21,50.11
May-21,63.05
May-21,7.78
May-21,72.0
May-21,66.5
May-21,30.67
May-21,7.78
May-21,50.11
May-21,29.25
May-21,72.0
May-21,72.0
May-21,7.78
May-21,63.95
May-21,66.5
May-21,51.35
May-21,30.67
May-21,72.0
May-21,20.69
May-21,7.78
May-21,63.05
May-21,51.66
May-21,7.78
May-21,72.0
May-21,63.05
May-21,50.19
May-21,30.67
May-21,20.69
May-21,51.66
May-21,72.0
May-21,20.69
May-21,50.11
May-21,66.5
May-21,50.11
May-21,51.66
May-21,7.78
May-21,20.69
May-21,66.5
May-21,51.66
May-21,54.56
May-21,66.5
May-21,51.66
May-21,63.95
May-21,51.35
May-21,42.55
May-21,72.0
May-21,66.5
May-21,72.0
May-21,72.0
May-21,7.78
May-21,72.0
May-21,54.56
May-21,51.66
May-21,7.78
May-21,50.19
May-21,51.66
May-21,72.0
May-21,63.95
May-21,72.0
May-21,42.55
May-21,21.6
May-21,72.0
May-21,72.0
May-21,63.05
May-21,20.69
May-21,50.11
May-21,50.11
May-21,72.0
May-21,63.05
May-21,7.78
May-21,72.0
May-21,7.78
May-21,54.56
May-21,30.67
May-21,7.78
May-21,72.0
May-21,54.56
May-21,63.95
May-21,66.5
May-21,72.0
May-21,51.66
May-21,72.0
May-21,20.69
May-21,66.5
May-21,51.66
May-21,50.19
May-21,72.0
May-21,54.56
May-21,50.11
May-21,50.19
May-21,51.66
May-21,50.19
May-21,7.78
May-21,72.0
May-21,72.0
May-21,51.66
May-21,30.67
May-21,50.19
May-21,72.0
May-21,51.66
May-21,66.5
May-21,72.0
May-21,7.78
May-21,51.66
May-21,50.19
May-21,66.5
May-21,63.05
May-21,50.19
May-21,20.69
May-21,7.78
May-21,20.69
May-21,72.0
May-21,7.78
May-21,72.0
May-21,50.11
May-21,51.35
May-21,72.0
May-21,72.0
May-21,51.35
May-21,50.19
May-21,63.95
May-21,72.0
May-21,42.55
May-21,63.95
May-21,72.0
May-21,54.56
May-21,7.78
May-21,72.0
May-21,72.0
May-21,51.66
May-21,30.67
May-21,20.69
May-21,20.69
May-21,7.78
May-21,72.0
May-21,20.69
May-21,20.57
May-21,7.78
May-21,54.56
May-21,72.0
May-21,7.78
May-21,42.55
May-21,66.5
May-21,29.25
May-21,72.0
May-21,54.56
May-21,72.0
May-21,20.69
May-21,50.19
May-21,72.0
May-21,51.35
May-21,50.11
May-21,20.69
May-21,7.78
May-21,66.5
May-21,72.0
May-21,50.11
May-21,63.05
May-21,72.0
May-21,7.78
May-21,72.0
May-21,72.0
May-21,72.0
May-21,30.67
May-21,72.0
May-21,63.95
May-21,72.0
May-21,72.0
May-21,72.0
May-21,72.0
May-21,51.66
May-21,51.66
May-21,20.69
May-21,7.78
May-21,7.78
May-21,72.0
May-21,72.0
May-21,66.5
May-21,51.35
May-21,72.0
May-21,50.19
May-21,20.69
May-21,72.0
May-21,7.78
May-21,72.0
May-21,51.35
May-21,72.0
May-21,54.56
May-21,50.11
May-21,50.11
May-21,66.5
May-21,7.78
May-21,66.5
May-21,54.56
May-21,50.11
May-21,54.56
May-21,20.69
May-21,52.83
May-21,51.66
May-21,7.78
May-21,7.78
May-21,50.11
May-21,63.05
May-21,21.6
May-21,7.78
May-21,51.35
May-21,66.5
May-21,50.19
May-21,50.11
May-21,7.78
May-21,66.5
May-21,20.69
May-21,63.05
May-21,72.0
May-21,63.05
May-21,50.19
May-21,66.5
May-21,63.05
May-21,72.0
May-21,20.69
May-21,72.0
May-21,72.0
May-21,51.35
May-21,72.0
May-21,66.5
May-21,72.0
May-21,72.0
May-21,66.5
May-21,66.5
May-21,72.0
May-21,7.78
May-21,54.56
May-21,54.56
May-21,50.19
May-21,30.67
May-21,30.67
May-21,72.0
May-21,72.0
May-21,72.0
May-21,20.69
May-21,42.55
May-21,72.0
May-21,20.69
May-21,54.56
May-21,66.5
May-21,72.0
May-21,72.0
May-21,72.0
May-21,51.35
May-21,63.05
May-21,72.0
May-21,42.55
May-21,72.0
May-21,66.5
May-21,66.5
May-21,54.56
May-21,7.78
May-21,54.56
May-21,54.56
May-21,72.0
May-21,72.0
May-21,72.0
May-21,21.6
May-21,50.11
May-21,72.0
May-21,66.5
May-21,20.69
May-21,20.69
May-21,50.11
May-21,20.69
May-21,63.95
May-21,63.05
May-21,63.05
May-21,51.66
May-21,72.0
May-21,50.11
May-21,66.5
May-21,72.0
May-21,7.78
May-21,63.95
May-21,7.78
May-21,63.95
May-21,42.55
May-21,7.78
May-21,72.0
May-21,7.78
May-21,72.0
May-21,50.11
May-21,51.35
May-21,50.11
May-21,50.19
May-21,51.66
May-21,20.69
May-21,72.0
May-21,7.78
May-21,50.11
May-21,29.25
May-21,63.05
May-21,50.11
May-21,54.56
May-21,7.78
May-21,54.56
May-21,63.05
May-21,30.67
May-21,72.0
May-21,66.5
May-21,54.56
May-21,72.0
May-21,72.0
May-21,72.0
May-21,72.0
May-21,51.66
May-21,72.0
May-21,72.0
May-21,66.5
May-21,50.19
May-21,63.95
May-21,50.19
May-21,7.78
May-21,66.5
May-21,20.69
May-21,50.19
May-21,51.66
May-21,72.0
May-21,30.67
May-21,50.11
May-21,54.56
May-21,20.69
May-21,30.67
May-21,63.05
May-21,72.0
May-21,72.0
May-21,72.0
May-21,30.67
May-21,7.78
May-21,72.0
May-21,51.35
May-21,51.66
May-21,72.0
May-21,72.0
May-21,66.5
May-21,63.95
May-21,7.78
May-21,20.69
May-21,72.0
May-21,50.11
May-21,66.5
May-21,51.35
May-21,7.78
May-21,7.78
May-21,72.0
May-21,7.78
May-21,54.56
May-21,72.0
May-21,72.0
May-21,7.78
May-21,66.5
May-21,72.0
May-21,29.25
May-21,54.56
May-21,63.95
May-21,54.56
May-21,20.69
May-21,63.95
May-21,7.78
May-21,66.5
May-21,63.95
May-21,50.19
May-21,72.0
May-21,20.57
May-21,63.05
May-21,72.0
May-21,72.0
May-21,51.66
May-21,7.78
May-21,50.19
May-21,54.56
May-21,30.67
May-21,72.0
May-21,20.69
May-21,72.0
May-21,66.5
May-21,51.66
May-21,50.19
May-21,7.78
May-21,72.0
May-21,42.55
May-21,72.0
May-21,63.05
May-21,51.66
May-21,20.69
May-21,30.67
May-21,20.69
May-21,72.0
May-21,72.0
May-21,7.78
May-21,72.0
May-21,30.67
May-21,72.0
May-21,7.78
May-21,66.5
May-21,29.25
May-21,7.78
May-21,54.56
May-21,50.11
May-21,7.78
May-21,51.66
May-21,50.11
May-21,72.0
May-21,7.78
May-21,63.05
May-21,66.5
May-21,50.19
May-21,20.69
May-21,54.56
May-21,20.69
May-21,72.0
May-21,7.78
May-21,63.05
May-21,30.67
May-21,72.0
May-21,72.0
May-21,72.0
May-21,72.0
May-21,72.0
May-21,30.67
May-21,72.0
May-21,29.25
May-21,51.66
May-21,50.19
May-21,50.11
May-21,54.56
May-21,72.0
May-21,72.0
May-21,72.0
May-21,63.95
May-21,72.0
May-21,72.0
May-21,54.56
May-21,72.0
May-21,7.78
May-21,72.0
May-21,51.66
May-21,72.0
May-21,7.78
May-21,20.69
May-21,54.56
May-21,50.19
May-21,51.66
May-21,20.69
May-21,51.35
May-21,20.69
May-21,50.11
May-21,50.11
May-21,54.56
May-21,51.66
May-21,54.56
May-21,51.66
May-21,20.69
May-21,63.05
May-21,51.66
May-21,20.69
May-21,50.19
May-21,72.0
May-21,20.69
May-21,20.57
May-21,72.0
May-21,66.5
May-21,20.69
May-21,72.0
May-21,72.0
May-21,51.66
May-21,50.11
May-21,72.0
May-21,7.78
May-21,51.66
May-21,50.19
May-21,54.56
May-21,7.78
May-21,72.0
May-21,72.0
May-21,51.66
May-21,66.5
May-21,72.0
May-21,30.67
May-21,29.25
May-21,7.78
May-21,72.0
May-21,7.78
May-21,50.19
May-21,50.19
May-21,66.5
May-21,63.05
May-21,72.0
May-21,72.0
May-21,52.83
May-21,7.78
May-21,7.78
May-21,72.0
May-21,54.56
May-21,66.5
May-21,72.0
May-21,72.0
May-21,72.0
May-21,66.5
May-21,72.0
May-21,54.56
May-21,54.56
May-21,20.69
May-21,72.0
May-21,72.0
May-21,63.05
May-21,72.0
May-21,30.67
May-21,72.0
May-21,72.0
May-21,72.0
May-21,50.11
May-21,50.19
May-21,66.5
May-21,63.05
May-21,50.19
May-21,20.69
May-21,20.69
May-21,7.78
May-21,66.5
May-21,63.05
May-21,72.0
May-21,66.5
May-21,72.0
May-21,20.69
May-21,72.0
May-21,72.0
May-21,63.05
May-21,51.66
May-21,72.0
May-21,51.66
May-21,72.0
May-21,50.19
May-21,72.0
May-21,63.05
May-21,72.0
May-21,51.66
May-21,50.11
May-21,63.95
May-21,7.78
May-21,72.0
May-21,7.78
May-21,51.66
May-21,66.5
May-21,7.78
May-21,63.95
May-21,72.0
May-21,72.0
May-21,30.67
May-21,20.69
May-21,7.78
May-21,20.69
May-21,50.19
May-21,72.0
May-21,42.55
May-21,72.0
May-21,72.0
May-21,72.0
May-21,52.83
May-21,72.0
May-21,72.0
May-21,66.5
May-21,54.56
May-21,72.0
May-21,20.69
May-21,66.5
May-21,63.95
May-21,72.0
May-21,7.78
May-21,50.19
May-21,51.66
May-21,72.0
May-21,7.78
May-21,50.11
May-21,51.66
May-21,72.0
May-21,72.0
May-21,72.0
May-21,72.0
May-21,42.55
May-21,50.11
May-21,66.5
May-21,30.67
May-21,7.78
May-21,51.66
May-21,63.05
May-21,72.0
May-21,66.5
May-21,72.0
May-21,50.11
May-21,72.0
May-21,72.0
May-21,72.0
May-21,7.78
May-21,72.0
May-21,20.69
May-21,20.69
May-21,20.69
May-21,72.0
May-21,29.25
May-21,63.05
May-21,72.0
May-21,72.0
May-21,72.0
May-21,51.66
May-21,63.95
May-21,66.5
May-21,51.66
May-21,63.95
May-21,20.69
May-21,72.0
May-21,72.0
May-21,72.0
May-21,72.0
May-21,7.78
May-21,72.0
May-21,7.78
May-21,72.0
May-21,72.0
May-21,42.55
May-21,7.78
May-21,7.78
May-21,50.11
May-21,66.5
May-21,72.0
May-21,72.0
May-21,63.05
May-21,50.11
May-21,63.05
May-21,50.11
May-21,63.05
May-21,63.05
May-21,54.56
May-21,72.0
May-21,72.0
May-21,7.78
May-21,52.83
May-21,7.78
May-21,63.95
May-21,20.69
May-21,54.56
May-21,30.67
May-21,72.0
May-21,66.5
May-21,51.35
May-21,51.66
May-21,7.78
May-21,51.66
May-21,72.0
May-21,20.69
May-21,20.69
May-21,20.57
May-21,51.35
May-21,51.66
May-21,51.66
May-21,63.05
May-21,72.0
May-21,54.56
May-21,66.5
May-21,50.11
May-21,54.56
May-21,72.0
May-21,51.35
May-21,7.78
May-21,51.35
May-21,50.19
May-21,72.0
May-21,30.67
May-21,50.19
May-21,54.56
May-21,54.56
May-21,51.66
May-21,66.5
May-21,72.0
May-21,63.95
May-21,72.0
May-21,20.69
May-21,66.5
May-21,50.11
May-21,72.0
May-21,54.56
May-21,7.78
May-21,42.55
May-21,54.56
May-21,66.5
May-21,72.0
May-21,66.5
May-21,72.0
May-21,72.0
May-21,51.35
May-21,66.5
May-21,54.56
May-21,20.69
May-21,29.25
May-21,54.56
May-21,72.0
May-21,72.0
May-21,72.0
May-21,63.95
May-21,63.95
May-21,63.05
May-21,72.0
May-21,30.67
May-21,50.11
May-21,54.56
May-21,72.0
May-21,7.78
May-21,72.0
May-21,30.67
May-21,72.0
May-21,30.67
May-21,63.05
May-21,54.56
May-21,7.78
May-21,72.0
May-21,54.56
May-21,54.56
May-21,20.69
May-21,7.78
May-21,51.66
